datetime,x_pos,y_pos,z_pos,clock_bias,std_x,std_y,std_z,std_code,cov_xy,cov_xz,cov_xt,cov_yz,cov_yt,cov_zt
2021-01-01 00:02:16,-4994589.5305,4621864.1485,315312.8497,0.00031,0.0038,0.0029,0.0016,0.0,-5.427056868e-06,-1.5493439040000002e-06,0.0,8.590932159999999e-07,0.0,0.0
2021-01-01 00:02:17,-4994756.2494,4622214.4644,307678.1772,0.002085,0.0037,0.0028,0.0015,0.0,-4.770363528000001e-06,-9.5993355e-07,0.0,4.4256702000000007e-07,0.0,0.0
2021-01-01 00:02:18,-4994916.6405,4622559.0008,300043.1159,0.001429,0.0037,0.0028,0.0015,0.0,-4.771477228e-06,-9.602027250000002e-07,0.0,4.3388898e-07,0.0,0.0
2021-01-01 00:02:19,-4995070.702199999,4622897.742500001,292407.6775,-8.5e-05,0.0037,0.0028,0.0015,0.0,-4.7726800240000004e-06,-9.605762400000002e-07,0.0,4.2527939999999995e-07,0.0,0.0
2021-01-01 00:02:20,-4995218.4291,4623230.6916,284771.86449999997,0.001678,0.0037,0.0028,0.0015,0.0,-4.77470126e-06,-9.571635450000001e-07,0.0,4.1907222000000007e-07,0.0,0.0
2021-01-01 00:02:21,-4995359.835399999,4623557.854599999,277135.69210000004,0.00275,0.0037,0.0028,0.0015,0.0,-4.777225992e-06,-9.531714300000001e-07,0.0,4.130792400000001e-07,0.0,0.0
2021-01-01 00:02:22,-4995494.9071,4623879.2217,269499.1677,0.001254,0.0037,0.0029,0.0015,0.0,-4.95058594e-06,-9.494002050000001e-07,0.0,4.2174685500000005e-07,0.0,0.0
2021-01-01 00:02:23,-4995623.6532000005,4624194.791,261862.3027,0.00269,0.0037,0.0029,0.0015,0.0,-4.953399346000001e-06,-9.457838250000002e-07,0.0,4.15667295e-07,0.0,0.0
2021-01-01 00:02:24,-4995746.0714,4624504.5675,254225.1084,0.001064,0.0037,0.0029,0.0015,0.0,-4.956343658e-06,-9.423428250000001e-07,0.0,4.09616445e-07,0.0,0.0
2021-01-01 00:02:25,-4995862.168,4624808.5486,246587.58839999998,0.003635,0.0037,0.0029,0.0015,0.0,-4.9596120159999995e-06,-9.390894150000001e-07,0.0,4.0365781499999996e-07,0.0,0.0
2021-01-01 00:02:26,-4995971.9377,4625106.7327000005,238949.7593,0.002197,0.0037,0.0029,0.0015,0.0,-4.963197982e-06,-9.3596976e-07,0.0,3.9777966e-07,0.0,0.0
2021-01-01 00:02:27,-4996075.3838,4625399.118000001,231311.6267,0.002097,0.0037,0.0029,0.0015,0.0,-4.967075804e-06,-9.332280600000001e-07,0.0,3.92022e-07,0.0,0.0
2021-01-01 00:02:28,-4996172.5113,4625685.7066,223673.20140000002,0.003419,0.0037,0.0029,0.0015,0.0,-4.971229387e-06,-9.3060735e-07,0.0,3.8634176999999997e-07,0.0,0.0
2021-01-01 00:02:29,-4996263.3101,4625966.4897,216034.49480000001,0.004236,0.0037,0.0029,0.0015,0.0,-4.9723646209999995e-06,-9.276891600000001e-07,0.0,3.79960755e-07,0.0,0.0
2021-01-01 00:02:30,-4996347.7872,4626241.4698,208395.5106,0.002756,0.0037,0.0029,0.0015,0.0,-4.933760227e-06,-9.16665195e-07,0.0,3.6245418e-07,0.0,0.0
2021-01-01 00:02:31,-4996425.9366,4626510.6377,200756.26299999998,0.004263,0.0037,0.0028,0.0015,0.0,-4.726173984e-06,-9.05342085e-07,0.0,3.3280758000000004e-07,0.0,0.0
2021-01-01 00:02:32,-4996497.765,4626773.995700001,193116.7647,0.002089,0.0037,0.0028,0.0015,0.0,-4.693579352e-06,-8.921885850000001e-07,0.0,3.1628184e-07,0.0,0.0
2021-01-01 00:02:33,-4996563.282199999,4627031.559,185477.0175,0.00396,0.0037,0.0028,0.0015,0.0,-4.660849004000001e-06,-8.791566300000001e-07,0.0,2.9946294e-07,0.0,0.0
2021-01-01 00:02:34,-4996622.4807,4627283.3149999995,177837.038,0.003097,0.0037,0.0028,0.0015,0.0,-4.628106224e-06,-8.663422350000001e-07,0.0,2.824269e-07,0.0,0.0
2021-01-01 00:02:35,-4996675.352299999,4627529.2473,170196.83219999998,0.001316,0.0038,0.003,0.0016,0.0,-5.587777260000001e-06,-2.72045344e-07,0.0,-5.57748e-07,0.0,0.0
2021-01-01 00:02:36,-4996721.9122,4627769.3763999995,162556.41220000002,0.003791,0.0038,0.003,0.0016,0.0,-5.53054584e-06,-3.38737472e-07,0.0,-4.7472240000000003e-07,0.0,0.0
2021-01-01 00:02:37,-4996762.153,4628003.693700001,154915.78480000002,0.003371,0.0037,0.0028,0.0015,0.0,-4.613707896e-06,-8.417818200000002e-07,0.0,2.517291e-07,0.0,0.0
2021-01-01 00:02:38,-4996796.0694,4628232.1902,147274.9624,0.001158,0.0037,0.0028,0.0015,0.0,-4.629869496000001e-06,-8.371941900000001e-07,0.0,2.468298e-07,0.0,0.0
2021-01-01 00:02:39,-4996823.6826,4628454.8863,139633.9538,0.002481,0.0037,0.0028,0.0015,0.0,-4.646001052e-06,-8.31469365e-07,0.0,2.4155796e-07,0.0,0.0
2021-01-01 00:02:40,-4996844.9796,4628671.759699999,131992.7664,0.000843,0.0037,0.0028,0.0015,0.0,-4.6621170679999995e-06,-8.249520000000001e-07,0.0,2.3599716000000002e-07,0.0,0.0
2021-01-01 00:02:41,-4996859.9609,4628882.8127999995,124351.41249999999,0.003096,0.0037,0.0028,0.0015,0.0,-4.678183356e-06,-8.182320600000001e-07,0.0,2.3015286e-07,0.0,0.0
2021-01-01 00:02:42,-4996868.6372,4629088.0612,116709.9023,0.003027,0.0037,0.0028,0.0015,0.0,-4.6985656200000004e-06,-8.1256329e-07,0.0,2.2588314000000002e-07,0.0,0.0
2021-01-01 00:02:43,-4996870.9998,4629287.488,109068.244,-0.000442,0.0037,0.0028,0.0015,0.0,-4.728781596e-06,-8.083802550000001e-07,0.0,2.2427160000000002e-07,0.0,0.0
2021-01-01 00:02:44,-4996867.0535,4629481.0939,101426.4464,0.000411,0.0037,0.0028,0.0015,0.0,-4.7591633320000005e-06,-8.042399550000001e-07,0.0,2.2266720000000003e-07,0.0,0.0
2021-01-01 00:02:45,-4996856.788199999,4629668.8709,93784.521,0.001935,0.0037,0.0029,0.0015,0.0,-4.960572351e-06,-8.001673650000001e-07,0.0,2.2904229e-07,0.0,0.0
2021-01-01 00:02:46,-4996840.2140999995,4629850.8229,86142.4785,0.001118,0.0037,0.0029,0.0015,0.0,-4.992709774e-06,-7.957207050000001e-07,0.0,2.2698996e-07,0.0,0.0
2021-01-01 00:02:47,-4996817.3333,4630026.9578,78500.3217,0.002124,0.0037,0.0029,0.0015,0.0,-5.02620025e-06,-7.896595500000001e-07,0.0,2.2286094e-07,0.0,0.0
2021-01-01 00:02:48,-4996788.151,4630197.267700001,70858.0704,5.2e-05,0.0037,0.0029,0.0015,0.0,-5.059669265999999e-06,-7.837049550000001e-07,0.0,2.1886242e-07,0.0,0.0
2021-01-01 00:02:49,-4996752.6549,4630361.7494,63215.7275,0.000726,0.0037,0.0029,0.0015,0.0,-5.068851999999999e-06,-7.73337555e-07,0.0,2.07383205e-07,0.0,0.0
2021-01-01 00:02:50,-4996710.8535,4630520.4026999995,55573.3076,-0.000157,0.0038,0.0029,0.0015,0.0,-5.211801004e-06,-7.830734100000001e-07,0.0,1.9498092e-07,0.0,0.0
2021-01-01 00:02:51,-4996662.7543,4630673.232899999,47930.8137,-0.002689,0.0038,0.0029,0.0015,0.0,-5.215557721999999e-06,-7.697354100000001e-07,0.0,1.84549185e-07,0.0,0.0
2021-01-01 00:02:52,-4996608.348900001,4630820.2363,40288.2601,-0.002543,0.0038,0.0029,0.0015,0.0,-5.218518796e-06,-7.5606624e-07,0.0,1.74333645e-07,0.0,0.0
2021-01-01 00:02:53,-4996547.6393,4630961.407699999,32645.653299999998,-6.2e-05,0.0038,0.0029,0.0015,0.0,-5.220997194e-06,-7.420237200000001e-07,0.0,1.6380708e-07,0.0,0.0
2021-01-01 00:02:54,-4996480.6271,4631096.74,25003.0089,-0.001344,0.0038,0.0029,0.0015,0.0,-5.222634766e-06,-7.2813054e-07,0.0,1.53621555e-07,0.0,0.0
2021-01-01 00:02:55,-4996407.3196,4631226.2484,17360.3321,-0.000926,0.0038,0.0029,0.0015,0.0,-5.202728238e-06,-7.0977597e-07,0.0,1.36223295e-07,0.0,0.0
2021-01-01 00:02:56,-4996327.7065,4631349.9238,9717.6326,-0.001248,0.0037,0.0029,0.0015,0.0,-5.020523007e-06,-6.73789425e-07,0.0,1.13673765e-07,0.0,0.0
2021-01-01 00:02:57,-4996241.8014,4631467.7612,2074.9175,-0.001711,0.0037,0.0029,0.0015,0.0,-4.97508253e-06,-6.570511800000001e-07,0.0,9.1144245e-08,0.0,0.0
2021-01-01 00:02:58,-4996149.597200001,4631579.7695,-5567.7967,5.3e-05,0.0037,0.0028,0.0015,0.0,-4.758759292e-06,-6.401308950000001e-07,0.0,6.580728e-08,0.0,0.0
2021-01-01 00:02:59,-4996051.0906,4631685.9343,-13210.5013,-0.001782,0.0037,0.0028,0.0015,0.0,-4.713032324e-06,-6.229930500000001e-07,0.0,4.312266e-08,0.0,0.0
2021-01-01 00:03:00,-4995946.293,4631786.2635,-20853.193,-0.000724,0.0037,0.0028,0.0015,0.0,-4.666446512e-06,-6.056964750000001e-07,0.0,1.9987800000000002e-08,0.0,0.0
2021-01-01 00:03:01,-4995835.2015,4631880.7561,-28495.8557,0.001442,0.0038,0.0029,0.0016,0.0,-5.293994775999999e-06,-1.79754592e-07,0.0,-5.59699072e-07,0.0,0.0
2021-01-01 00:03:02,-4995717.810500001,4631969.4031,-36138.4844,-8.2e-05,0.0037,0.0027,0.0015,0.0,-4.4576329050000006e-06,-5.795648550000001e-07,0.0,-9.856890000000002e-09,0.0,0.0
2021-01-01 00:03:03,-4995594.1304,4632052.2159,-43781.0692,0.001106,0.0037,0.0027,0.0015,0.0,-4.468362165e-06,-5.72059035e-07,0.0,-1.3783365e-08,0.0,0.0
2021-01-01 00:03:04,-4995464.1601,4632129.187,-51423.5953,0.00056,0.0038,0.0029,0.0016,0.0,-5.330284738e-06,-1.4540380800000001e-07,0.0,-5.81036112e-07,0.0,0.0
2021-01-01 00:03:05,-4995327.9021,4632200.3169,-59066.0601,3.3e-05,0.0040999999999999995,0.0028,0.0017,0.0,-5.609844351999999e-06,7.794794949999999e-07,0.0,-4.752193599999999e-07,0.0,0.0
2021-01-01 00:03:06,-4995185.3454,4632265.597700001,-66708.44649999999,0.002244,0.0037,0.0028,0.0015,0.0,-4.6693721760000004e-06,-5.491575150000001e-07,0.0,-2.5368000000000003e-08,0.0,0.0
2021-01-01 00:03:07,-4995036.5104,4632325.0399,-74350.7478,-0.000737,0.0037,0.0028,0.0015,0.0,-4.683975632e-06,-5.4029361e-07,0.0,-2.8162680000000003e-08,0.0,0.0
2021-01-01 00:03:08,-4994881.3728,4632378.6261,-81992.9572,-0.00086,0.0037,0.0028,0.0015,0.0,-4.70376634e-06,-5.3107728e-07,0.0,-2.9627220000000005e-08,0.0,0.0
2021-01-01 00:03:09,-4994719.961,4632426.3724,-89635.0601,0.001387,0.0038,0.003,0.0016,0.0,-5.68773018e-06,-1.6679264e-08,0.0,-6.968304000000001e-07,0.0,0.0
2021-01-01 00:03:10,-4994552.2656000005,4632468.2773,-97277.0509,-0.000395,0.004,0.0029,0.0017,0.0,-5.897578039999999e-06,-1.5579779200000001e-06,0.0,5.9759488e-07,0.0,0.0
2021-01-01 00:03:11,-4994378.283299999,4632504.3294,-104918.92129999999,0.00123,0.0039,0.0029,0.0017,0.0,-5.658456335999999e-06,-1.3196391779999999e-06,0.0,4.6503950499999994e-07,0.0,0.0
2021-01-01 00:03:12,-4994198.0194999995,4632534.5366,-112560.6562,-0.000241,0.0039,0.0031,0.0016,0.0,-6.1090250129999994e-06,-3.4400496e-08,0.0,-6.5530032e-07,0.0,0.0
2021-01-01 00:03:13,-4994011.4753,4632558.8908,-120202.2498,-0.003487,0.0038,0.0029,0.0015,0.0,-5.177737082e-06,-5.1370452e-07,0.0,-1.195815e-08,0.0,0.0
2021-01-01 00:03:14,-4993818.646,4632577.3925,-127843.6879,-0.000169,0.0038,0.0029,0.0015,0.0,-5.213295315999999e-06,-5.080011e-07,0.0,-7.2819e-09,0.0,0.0
2021-01-01 00:03:15,-4993619.5414,4632590.0449,-135484.9674,-0.002906,0.0038,0.0029,0.0015,0.0,-5.212758642e-06,-4.9547535e-07,0.0,-1.477782e-08,0.0,0.0
2021-01-01 00:03:16,-4993414.1533,4632596.8413,-143126.0764,-0.000677,0.0038,0.0029,0.0015,0.0,-5.18055159e-06,-4.7292843000000006e-07,0.0,-3.8356995e-08,0.0,0.0
2021-01-01 00:03:17,-4993202.4816000005,4632597.7794,-150767.0029,0.001326,0.0038,0.0028,0.0015,0.0,-4.9702898e-06,-4.5029088e-07,0.0,-6.00075e-08,0.0,0.0
2021-01-01 00:03:18,-4992984.5482,4632592.8733,-158407.7394,-0.000589,0.0038,0.0028,0.0016,0.0,-4.9384517280000005e-06,-4.55806048e-07,0.0,-8.8737152e-08,0.0,0.0
2021-01-01 00:03:19,-4992760.327500001,4632582.1029,-166048.27409999998,0.000963,0.0039,0.0031,0.0017,0.0,-6.162925859999999e-06,2.1853010399999997e-07,0.0,-9.388868629999999e-07,0.0,0.0
2021-01-01 00:03:20,-4992529.8426,4632565.4864,-173688.59960000002,0.00134,0.0038,0.0028,0.0016,0.0,-4.880151976e-06,-4.0645529600000004e-07,0.0,-1.3676992e-07,0.0,0.0
2021-01-01 00:03:21,-4992293.0872,4632543.0058,-181328.7046,-0.000268,0.0037,0.0028,0.0016,0.0,-4.7330654560000005e-06,-3.7501601600000003e-07,0.0,-1.5634169600000002e-07,0.0,0.0
2021-01-01 00:03:22,-4992050.0451,4632514.6644,-188968.5818,0.001958,0.0038,0.0028,0.0016,0.0,-5.041606528e-06,-1.9317558400000003e-07,0.0,-3.6640800000000006e-07,0.0,0.0
2021-01-01 00:03:23,-4991800.7387,4632480.462,-196608.2151,-0.000822,0.0038,0.0028,0.0016,0.0,-4.932307128e-06,-3.76712544e-07,0.0,-1.50708992e-07,0.0,0.0
2021-01-01 00:03:24,-4991545.1635,4632440.401699999,-204247.6034,-0.00068,0.0038,0.0028,0.0016,0.0,-4.974146800000001e-06,-3.7392425600000004e-07,0.0,-1.45285056e-07,0.0,0.0
2021-01-01 00:03:25,-4991283.3283,4632394.491400001,-211886.7322,0.000787,0.0038,0.0029,0.0016,0.0,-5.299480532e-06,-2.4396729599999997e-07,0.0,-2.91889872e-07,0.0,0.0
2021-01-01 00:03:26,-4991015.2193,4632342.7101,-219525.5909,-0.000123,0.0038,0.0029,0.0016,0.0,-5.23030689e-06,-3.66774784e-07,0.0,-1.41995136e-07,0.0,0.0
2021-01-01 00:03:27,-4990740.8447,4632285.0682,-227164.1708,-0.000899,0.0038,0.0029,0.0016,0.0,-5.265278859999999e-06,-3.62451904e-07,0.0,-1.39226448e-07,0.0,0.0
2021-01-01 00:03:28,-4990460.2096,4632221.5653,-234802.46639999998,-0.001071,0.0038,0.0029,0.0016,0.0,-5.29761154e-06,-3.57742944e-07,0.0,-1.37634464e-07,0.0,0.0
2021-01-01 00:03:29,-4990173.3102,4632152.1992,-242440.4671,-0.002691,0.0038,0.0029,0.0016,0.0,-5.318931934e-06,-3.5050774400000006e-07,0.0,-1.4065928e-07,0.0,0.0
2021-01-01 00:03:30,-4989880.1485,4632076.9638,-250078.1568,-0.000686,0.0038,0.0029,0.0016,0.0,-5.33721191e-06,-3.41235744e-07,0.0,-1.45424096e-07,0.0,0.0
2021-01-01 00:03:31,-4989580.7288,4631995.8723,-257715.53269999998,-0.002973,0.0038,0.0029,0.0016,0.0,-5.356914568e-06,-3.3216134400000004e-07,0.0,-1.49669232e-07,0.0,0.0
2021-01-01 00:03:32,-4989275.044,4631908.9044,-265352.581,-0.003299,0.0038,0.0029,0.0016,0.0,-5.3777853459999996e-06,-3.236384e-07,0.0,-1.53010496e-07,0.0,0.0
2021-01-01 00:03:33,-4988963.1055,4631816.0725,-272989.2934,0.000368,0.0038,0.0029,0.0016,0.0,-5.400073295999999e-06,-3.15339808e-07,0.0,-1.55826048e-07,0.0,0.0
2021-01-01 00:03:34,-4988644.9096,4631717.3769000005,-280625.6608,-0.002524,0.0038,0.0029,0.0016,0.0,-5.4237255219999995e-06,-3.0735980800000007e-07,0.0,-1.57994784e-07,0.0,0.0
2021-01-01 00:03:35,-4988320.4533,4631612.8044,-288261.6713,-0.001694,0.0038,0.0029,0.0016,0.0,-5.448783899999999e-06,-2.99624224e-07,0.0,-1.5960904e-07,0.0,0.0
2021-01-01 00:03:36,-4987989.7471,4631502.3653,-295897.3187,-0.004375,0.0038,0.003,0.0016,0.0,-5.6669673599999995e-06,-2.9381599999999996e-07,0.0,-1.6419552e-07,0.0,0.0
2021-01-01 00:03:37,-4987652.7912,4631386.061600001,-303532.59050000005,-0.003415,0.0038,0.003,0.0016,0.0,-5.7005871e-06,-2.88239424e-07,0.0,-1.6217424000000003e-07,0.0,0.0
2021-01-01 00:03:38,-4987309.5803,4631263.8877,-311167.4767,-0.001719,0.0038,0.003,0.0016,0.0,-5.73344874e-06,-2.8204937600000003e-07,0.0,-1.605528e-07,0.0,0.0
2021-01-01 00:03:39,-4986960.1234,4631135.8397,-318801.9712,-0.001922,0.0038,0.003,0.0016,0.0,-5.765617260000001e-06,-2.7530544e-07,0.0,-1.5927888000000002e-07,0.0,0.0
2021-01-01 00:03:40,-4986604.408299999,4631001.911,-326436.0611,-0.002255,0.0038,0.003,0.0016,0.0,-5.79709152e-06,-2.6794924800000004e-07,0.0,-1.5841488000000002e-07,0.0,0.0
2021-01-01 00:03:41,-4986242.451,4630862.1181,-334069.73829999997,0.000791,0.0039,0.0031,0.0017,0.0,-6.278206428e-06,-1.65244794e-07,0.0,-3.0754876799999995e-07,0.0,0.0
2021-01-01 00:03:42,-4985874.2469999995,4630716.4466,-341702.98980000004,-0.000947,0.0038,0.003,0.0016,0.0,-5.85806898e-06,-2.5148156800000005e-07,0.0,-1.5783264000000003e-07,0.0,0.0
2021-01-01 00:03:43,-4985499.8088,4630564.9143,-349335.8137,-0.000141,0.0039,0.003,0.0016,0.0,-6.04498869e-06,-2.49180672e-07,0.0,-1.5729456000000003e-07,0.0,0.0
2021-01-01 00:03:44,-4985119.1153,4630407.493,-356968.1916,2e-06,0.0039,0.0031,0.0017,0.0,-6.286260785999999e-06,-2.6053115399999997e-07,0.0,-1.6844764499999998e-07,0.0,0.0
2021-01-01 00:03:45,-4984732.1828000005,4630244.1984,-364600.12189999997,-0.000699,0.0039,0.0031,0.0017,0.0,-6.319021058999999e-06,-2.57266542e-07,0.0,-1.66389183e-07,0.0,0.0
2021-01-01 00:03:46,-4984339.003500001,4630075.024300001,-372231.58640000003,0.001311,0.0039,0.0031,0.0017,0.0,-6.348420312e-06,-2.5363263899999997e-07,0.0,-1.6503163099999998e-07,0.0,0.0
2021-01-01 00:03:47,-4983939.5884,4629899.9774,-379862.5834,-0.001226,0.0039,0.0032,0.002,0.0,-6.12483456e-06,1.7957394e-07,0.0,5.291232e-07,0.0,0.0
2021-01-01 00:03:48,-4983533.9421999995,4629719.0569,-387493.0949,-0.000195,0.0039,0.0031,0.0017,0.0,-6.395456456999999e-06,-2.37061617e-07,0.0,-1.7117328899999998e-07,0.0,0.0
2021-01-01 00:03:49,-4983122.0516,4629532.2529,-395123.11799999996,0.002629,0.004,0.0034,0.0018,0.0,-7.727248e-06,3.676032e-07,0.0,-9.120948119999999e-07,0.0,0.0
2021-01-01 00:03:50,-4982703.9291,4629339.570400001,-402752.6433,-0.000258,0.0039,0.0032,0.0017,0.0,-6.638326656e-06,-2.1569246399999999e-07,0.0,-1.8949967999999997e-07,0.0,0.0
2021-01-01 00:03:51,-4982279.571400001,4629141.0063000005,-410381.6576,0.001063,0.004,0.0033,0.0017,0.0,-7.26003432e-06,6.198404e-08,0.0,-5.13082185e-07,0.0,0.0
2021-01-01 00:03:52,-4981848.9813,4628936.5658,-418010.1497,0.000675,0.0039,0.0032,0.0017,0.0,-6.6515704319999994e-06,-1.88015529e-07,0.0,-2.13258336e-07,0.0,0.0
2021-01-01 00:03:53,-4981412.1579,4628726.2415,-425638.1152,-0.001416,0.0039,0.0032,0.0017,0.0,-6.6592219200000004e-06,-1.7409783299999998e-07,0.0,-2.25800256e-07,0.0,0.0
2021-01-01 00:03:54,-4980969.113899999,4628510.043500001,-433265.5447,0.000609,0.0039,0.0032,0.0017,0.0,-6.6689688e-06,-1.60513626e-07,0.0,-2.37398336e-07,0.0,0.0
2021-01-01 00:03:55,-4980519.8339,4628287.9544,-440892.42059999995,-0.003319,0.0039,0.0032,0.0017,0.0,-6.68066256e-06,-1.4741805e-07,0.0,-2.47959008e-07,0.0,0.0
2021-01-01 00:03:56,-4980064.330399999,4628059.9862,-448518.7393,-0.002355,0.0039,0.0032,0.0017,0.0,-6.69454032e-06,-1.34564469e-07,0.0,-2.5770912e-07,0.0,0.0
2021-01-01 00:03:57,-4979602.5972,4627826.1268,-456144.488,-0.000897,0.0039,0.0032,0.0017,0.0,-6.7104822720000004e-06,-1.22101395e-07,0.0,-2.66493088e-07,0.0,0.0
2021-01-01 00:03:58,-4979134.6521,4627586.394300001,-463769.6638,-0.001426,0.0039,0.0032,0.0017,0.0,-6.728638176e-06,-1.0996451699999999e-07,0.0,-2.74368032e-07,0.0,0.0
2021-01-01 00:03:59,-4978660.4834,4627340.7773,-471394.25310000003,-0.002667,0.004,0.0034,0.0018,0.0,-7.77001456e-06,4.4403480000000003e-07,0.0,-9.522866880000001e-07,0.0,0.0
2021-01-01 00:04:00,-4978180.0851,4627089.2691,-479018.2433,-0.002303,0.0039,0.0032,0.0017,0.0,-6.696140256e-06,-6.7260024e-08,0.0,-3.2292384e-07,0.0,0.0
2021-01-01 00:04:01,-4977693.4661,4626831.873199999,-486641.6276,-0.001813,0.0039,0.0032,0.0017,0.0,-6.674181696000001e-06,-4.4007288e-08,0.0,-3.5049049599999996e-07,0.0,0.0
2021-01-01 00:04:02,-4977200.6314,4626568.5955,-494264.3953,0.001035,0.0039,0.0032,0.0017,0.0,-6.651191039999999e-06,-2.0255313e-08,0.0,-3.78905248e-07,0.0,0.0
2021-01-01 00:04:03,-4976701.5873,4626299.433,-501886.5376,-0.000765,0.0039,0.0032,0.0017,0.0,-6.6303494400000005e-06,5.217146999999999e-09,0.0,-4.071149119999999e-07,0.0,0.0
2021-01-01 00:04:04,-4976196.3292,4626024.3856,-509508.0468,-0.001549,0.0039,0.0031,0.0017,0.0,-6.40682952e-06,3.7528451999999995e-08,0.0,-4.2414066699999997e-07,0.0,0.0
2021-01-01 00:04:05,-4975684.8537,4625743.4512,-517128.9117,0.001277,0.0039,0.0031,0.0017,0.0,-6.394450568999999e-06,8.1352752e-08,0.0,-4.5924466399999995e-07,0.0,0.0
2021-01-01 00:04:06,-4975167.1661,4625456.6216,-524749.1183,-0.000514,0.0039,0.0031,0.0017,0.0,-6.381818937e-06,1.2492245999999999e-07,0.0,-4.94594243e-07,0.0,0.0
2021-01-01 00:04:07,-4974643.263900001,4625163.8964,-532368.6608000001,0.002856,0.0039,0.0031,0.0018,0.0,-6.390500766e-06,1.72076346e-07,0.0,-5.49560808e-07,0.0,0.0
2021-01-01 00:04:08,-4974113.1584,4624865.2913,-539987.532,0.002763,0.0039,0.0031,0.0018,0.0,-6.408905372999999e-06,2.0864984399999997e-07,0.0,-5.69760966e-07,0.0,0.0
2021-01-01 00:04:09,-4973576.8516,4624560.7999,-547605.7211,0.003045,0.0039,0.0031,0.0018,0.0,-6.427417581000001e-06,2.44819692e-07,0.0,-5.89611816e-07,0.0,0.0
2021-01-01 00:04:10,-4973034.3317,4624250.414899999,-555223.2224000001,0.005267,0.0039,0.0031,0.0018,0.0,-6.446207858999999e-06,2.80769814e-07,0.0,-6.09139026e-07,0.0,0.0
2021-01-01 00:04:11,-4972485.614,4623934.1383,-562840.0064,0.001825,0.0039,0.0032,0.0018,0.0,-6.814485600000001e-06,4.8726522e-07,0.0,-8.388835199999999e-07,0.0,0.0
2021-01-01 00:04:12,-4971930.6925,4623611.9703,-570456.0846000001,0.001898,0.0039,0.0032,0.0018,0.0,-6.829288128e-06,5.25474378e-07,0.0,-8.592624000000001e-07,0.0,0.0
2021-01-01 00:04:13,-4971369.568899999,4623283.9134,-578071.4382,0.002388,0.0039,0.0031,0.0018,0.0,-6.494634353999999e-06,4.0246361999999997e-07,0.0,-6.789018599999999e-07,0.0,0.0
2021-01-01 00:04:14,-4970802.242099999,4622949.9588,-585686.0610999999,0.000675,0.0039,0.0031,0.0018,0.0,-6.513759524999999e-06,4.4524490399999993e-07,0.0,-7.0222905e-07,0.0,0.0
2021-01-01 00:04:15,-4970228.725199999,4622610.1156,-593299.9445,0.003846,0.0039,0.0032,0.0018,0.0,-6.796003968000001e-06,5.57529804e-07,0.0,-8.2725696e-07,0.0,0.0
2021-01-01 00:04:16,-4969649.0156,4622264.3813000005,-600913.0789,0.002602,0.0039,0.0031,0.0018,0.0,-6.5302841369999995e-06,5.37165486e-07,0.0,-7.61678928e-07,0.0,0.0
2021-01-01 00:04:17,-4969063.1012,4621912.747,-608525.4548000001,0.002548,0.0039,0.0032,0.0018,0.0,-6.829154591999999e-06,6.84348912e-07,0.0,-9.2978208e-07,0.0,0.0
2021-01-01 00:04:18,-4968471.0019000005,4621555.2214,-616137.0633,0.005504,0.0039,0.0031,0.0018,0.0,-6.539674439999999e-06,6.310144619999999e-07,0.0,-8.255916899999999e-07,0.0,0.0
2021-01-01 00:04:19,-4967872.7078,4621191.8034,-623747.8775,0.003674,0.004,0.0033,0.0019,0.0,-7.55168436e-06,1.21478324e-06,0.0,-1.482122037e-06,0.0,0.0
2021-01-01 00:04:20,-4967268.2243,4620822.488,-631357.9103,0.003562,0.0039,0.0031,0.0018,0.0,-6.555558282e-06,7.21581588e-07,0.0,-8.844768719999999e-07,0.0,0.0
2021-01-01 00:04:21,-4966657.5532,4620447.2778,-638967.1425000001,0.003277,0.0039,0.0031,0.0018,0.0,-6.5658202739999995e-06,7.663312799999999e-07,0.0,-9.125922599999999e-07,0.0,0.0
2021-01-01 00:04:22,-4966040.702500001,4620066.1776,-646575.5696,-4.1e-05,0.0039,0.0031,0.0018,0.0,-6.577913901e-06,8.0997111e-07,0.0,-9.39150828e-07,0.0,0.0
2021-01-01 00:04:23,-4965417.6609,4619679.1766,-654183.1779,0.002437,0.004,0.0033,0.0019,0.0,-7.553403e-06,1.3392408400000002e-06,0.0,-1.532994936e-06,0.0,0.0
2021-01-01 00:04:24,-4964788.4418,4619286.2807,-661789.9562,0.002099,0.0039,0.0031,0.0018,0.0,-6.630995046e-06,8.84696904e-07,0.0,-9.774458100000001e-07,0.0,0.0
2021-01-01 00:04:25,-4964153.0417,4618887.4906,-669395.8966999999,0.000663,0.0039,0.0032,0.0018,0.0,-6.909161376e-06,9.19566648e-07,0.0,-1.01690208e-06,0.0,0.0
2021-01-01 00:04:26,-4963511.459600001,4618482.7989,-677000.9903000001,0.002675,0.004,0.0033,0.0019,0.0,-7.671993120000001e-06,1.38799788e-06,0.0,-1.492207332e-06,0.0,0.0
2021-01-01 00:04:27,-4962863.6958,4618072.2027,-684605.2252,-0.000349,0.0035,0.0033,0.0019,0.0,-6.352639755e-06,2.14676364e-06,0.0,-2.040912588e-06,0.0,0.0
2021-01-01 00:04:28,-4962209.7628,4617655.7247,-692208.5972,-0.000307,0.0034,0.0031,0.0018,0.0,-5.409893204e-06,1.5738706079999998e-06,0.0,-1.276043886e-06,0.0,0.0
